T,TND,N,cohs,S,K,A,i,thresh
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,11,0.20488513264661654
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,12,0.2024794267261702
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,13,0.19280905416723232
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,14,0.19365396553237518
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,15,0.18812473199785734
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,16,0.19218697477035498
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,17,0.187398451311523
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,18,0.18730649232357094
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,19,0.18588883643988163
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,20,0.18469759926811907
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,21,0.18318316655886369
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,22,0.183364089761162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,23,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,24,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,25,0.183364089761162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,26,0.18298763884362529
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,27,0.18298763884362529
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,28,0.18318316655886369
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,29,0.18373845511937553
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,30,0.183364089761162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,31,0.183364089761162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,32,0.183364089761162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,33,0.183364089761162
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,34,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,35,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,36,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,37,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,38,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,39,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,40,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,41,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,42,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,43,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,44,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,45,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,46,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,47,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,48,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,49,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,4,50,0.1835602586268254
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,1,1.0445642426182029
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,2,1.0461684252761712
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,3,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,4,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,5,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,6,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,7,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,8,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,9,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,10,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,11,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,12,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,13,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,14,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,15,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,16,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,17,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,18,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,19,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,20,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,21,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,22,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,23,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,24,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,25,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,26,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,27,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,28,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,29,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,30,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,31,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,32,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,33,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,34,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,35,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,36,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,37,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,38,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,39,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,40,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,41,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,42,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,43,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,44,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,45,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,46,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,47,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,48,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,49,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,1,50,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,1,2.501013464015033
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,2,1.159016564740837
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,3,0.72565786637796714
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,4,0.43366108050639651
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,5,0.36308598944080783
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,6,0.31446611748375231
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,7,0.31868497511767224
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,8,0.30498817985738969
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,9,0.27431159293694518
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,10,0.27241536481799078
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,11,0.27669234170817519
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,12,0.27800153913248205
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,13,0.26956345481297861
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,14,0.27332895429452542
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,15,0.27175214100834039
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,16,0.27322423939454005
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,17,0.27285564252463368
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,18,0.27249831424636972
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,19,0.27322423939454005
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,20,0.27285564252463368
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,21,0.27175214100834039
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,22,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,23,0.27175214100834039
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,24,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,25,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,26,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,27,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,28,0.27175214100834039
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,29,0.27175214100834039
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,30,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,31,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,32,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,33,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,34,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,35,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,36,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,37,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,38,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,39,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,40,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,41,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,42,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,43,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,44,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,45,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,46,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,47,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,48,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,49,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,4,3,50,0.27162232539418391
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,1,1.0385614558401406
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,2,1.1013407071840497
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,3,1.9382587624661161
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,4,1.9073935350013895
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,5,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,6,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,7,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,8,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,9,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,10,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,11,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,12,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,13,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,14,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,15,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,16,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,17,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,18,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,19,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,20,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,21,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,22,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,23,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,24,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,25,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,26,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,27,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,28,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,29,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,30,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,31,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,32,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,33,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,34,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,35,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,36,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,37,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,38,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,39,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,40,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,41,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,42,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,43,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,44,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,45,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,46,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,47,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,48,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,49,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,1,50,1.9008918467522129
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,1,1.3692063928547311
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,2,1.0899465485231985
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,3,1.2670654971372768
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,4,1.3449514527252469
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,5,1.8182969580474515
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,6,1.5200324347492722
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,7,1.4181505103677132
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,8,1.4913571585568426
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,9,1.481724991537033
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,10,1.4447863486868961
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,11,1.4752171593187409
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,12,1.4576659312567215
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,13,1.4612481530667316
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,14,1.4612481530667316
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,15,1.4612481530667316
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,16,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,17,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,18,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,19,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,20,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,21,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,22,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,23,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,24,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,25,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,26,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,27,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,28,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,29,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,30,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,31,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,32,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,33,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,34,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,35,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,36,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,37,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,38,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,39,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,40,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,41,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,42,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,43,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,44,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,45,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,46,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,47,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,48,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,49,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,3,50,1.4521969065300755
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,1,1.0504974584455169
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,2,1.0949591985904605
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,3,1.109079231494486
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,4,1.0385614558401406
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,5,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,6,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,7,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,8,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,9,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,10,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,11,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,12,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,13,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,14,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,15,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,16,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,17,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,18,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,19,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,20,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,21,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,22,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,23,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,24,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,25,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,26,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,27,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,28,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,29,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,30,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,31,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,32,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,33,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,34,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,35,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,36,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,37,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,38,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,39,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,40,1.1254109956203144
